id,label,selected_by_train,offensive_scheme,offensive_top_n,fast_crash_5d,defensive_pool,defensive_filter,defensive_top_n,fee_mult,full_return,full_cagr,full_max_drawdown,full_sharpe,train_return,train_cagr,train_max_drawdown,oos_return,oos_cagr,oos_max_drawdown,oos_sharpe,trades
top3_45_40_15_fastm9_overseas_gold_ma200_ret12_deftop2,进攻top3_45_40_15｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_45_40_15,3,-0.09,overseas_gold,ma200_ret12,2,1.0,2.3496563881188632,0.2738830964478618,-0.24182968757731327,1.0916821629484892,0.47526923488857453,0.1709371819498786,-0.12932804270232467,1.270539037148605,0.38284978983721896,-0.24182968757731327,1.2437127502906706,231
top3_42_42_16_fastoff_overseas_ma120_ret6_deftop1,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_42_42_16,3,0.0,overseas,ma120_ret6,1,1.0,2.7332200352037916,0.30184073499071973,-0.25208007728299286,1.132437850216413,0.3242579020402263,0.12072880912207151,-0.25208007728299286,1.8191034612307635,0.5063482137179245,-0.19545571874241852,1.4621989150056074,179
top3_42_42_16_fastoff_overseas_ma120_ret6_deftop2,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_42_42_16,3,0.0,overseas,ma120_ret6,2,1.0,2.8045852968249756,0.30678648104067174,-0.2322617299132237,1.152775642495314,0.3342672365495434,0.12415892260028083,-0.2322617299132237,1.8514417446566038,0.5131551217924848,-0.1954557187424184,1.4742801507584216,184
top3_42_42_16_fastoff_overseas_ma200_ret12_deftop1,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_42_42_16,3,0.0,overseas,ma200_ret12,1,1.0,3.5096517719354257,0.35204138577710387,-0.1954557187424184,1.279740017192353,0.5135579285454499,0.18317671303191974,-0.1582912409445535,1.9795039138470658,0.5396620767924762,-0.1954557187424184,1.5283442583474953,179
top3_42_42_16_fastoff_overseas_ma200_ret12_deftop2,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_42_42_16,3,0.0,overseas,ma200_ret12,2,1.0,3.6445797805298454,0.36004672231505275,-0.1954557187424183,1.310575657370592,0.5408358612955857,0.19178467500025165,-0.12932804270232456,2.0143248201820336,0.5467498858765136,-0.1954557187424183,1.5404682470842745,180
top3_42_42_16_fastoff_overseas_gold_ma120_ret6_deftop1,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_42_42_16,3,0.0,overseas_gold,ma120_ret6,1,1.0,2.197930236050274,0.26211332974303625,-0.19552287048322559,1.01421114564099,0.2848942048487779,0.1070876544250845,-0.1859343389844017,1.4888665728137869,0.43395774050529545,-0.19552287048322559,1.3065285794222852,195
top3_42_42_16_fastoff_overseas_gold_ma120_ret6_deftop2,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_42_42_16,3,0.0,overseas_gold,ma120_ret6,2,1.0,2.3227663506320204,0.2718286977265323,-0.19932057266255898,1.0500719841703956,0.2730525843535878,0.10293556426245076,-0.19932057266255898,1.6100778486846297,0.4611670376514647,-0.1954557187424184,1.3665881030674498,208
top3_42_42_16_fastoff_overseas_gold_ma200_ret12_deftop1,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_42_42_16,3,0.0,overseas_gold,ma200_ret12,1,1.0,2.5009610745004873,0.2852029482400704,-0.19552287048322547,1.0825883440575006,0.40664875841153636,0.1485203199886176,-0.1582912409445535,1.4888665728137855,0.43395774050529523,-0.19552287048322547,1.3065285794222832,197
top3_42_42_16_fastoff_overseas_gold_ma200_ret12_deftop2,进攻top3_42_42_16｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_42_42_16,3,0.0,overseas_gold,ma200_ret12,2,1.0,2.9731744740114636,0.31818189046414247,-0.1954557187424183,1.1873043866311086,0.4654999718978785,0.16778414989861723,-0.12932804270232456,1.7111392358923423,0.4832745327034216,-0.1954557187424183,1.4139094991534635,209
top3_42_42_16_fastm5_overseas_ma120_ret6_deftop1,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_42_42_16,3,-0.05,overseas,ma120_ret6,1,1.0,1.286415743329604,0.1801022753757615,-0.3092874740133522,0.8173482672934129,0.30991417918356046,0.115786374940275,-0.25208007728299286,0.7454698786104252,0.246309973200179,-0.3092874740133522,0.9282925104032086,248
top3_42_42_16_fastm5_overseas_ma120_ret6_deftop2,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_42_42_16,3,-0.05,overseas,ma120_ret6,2,1.0,1.3363842065799516,0.1852221962052223,-0.29855796171028925,0.8413480647130551,0.308121039851176,0.11516625360590615,-0.2322617299132237,0.7860611788995919,0.25768724587440794,-0.29855796171028925,0.960139131943024,269
top3_42_42_16_fastm5_overseas_ma200_ret12_deftop1,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_42_42_16,3,-0.05,overseas,ma200_ret12,1,1.0,1.6753583179100957,0.21781643544419182,-0.3092874740133519,0.9514109795513997,0.46844222290891335,0.16873507292282874,-0.1582912409445535,0.821902337165394,0.26760381967820845,-0.3092874740133519,0.983875405436097,248
top3_42_42_16_fastm5_overseas_ma200_ret12_deftop2,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_42_42_16,3,-0.05,overseas,ma200_ret12,2,1.0,1.7744885141058244,0.2267213508286996,-0.29855796171028914,0.9907116776056228,0.494907062772997,0.17723796767047406,-0.12932804270232456,0.8559605364090337,0.2769183533436821,-0.29855796171028914,1.0095571486008326,264
top3_42_42_16_fastm5_overseas_gold_ma120_ret6_deftop1,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_42_42_16,3,-0.05,overseas_gold,ma120_ret6,1,1.0,0.8262392078336505,0.12817393456567117,-0.36147279722762304,0.6240888105238611,0.2505146988729292,0.09496912050078166,-0.1859343389844017,0.4603900373818983,0.161484074467398,-0.36147279722762304,0.6729286540385832,266
top3_42_42_16_fastm5_overseas_gold_ma120_ret6_deftop2,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_42_42_16,3,-0.05,overseas_gold,ma120_ret6,2,1.0,1.0678322349466591,0.15659390990509858,-0.312757995461582,0.7379144859889211,0.24911605201450593,0.09447194098488776,-0.19932057266255898,0.6554364437249627,0.2204905190222599,-0.312757995461582,0.854592932229403,298
top3_42_42_16_fastm5_overseas_gold_ma200_ret12_deftop1,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_42_42_16,3,-0.05,overseas_gold,ma200_ret12,1,1.0,1.1123553982457537,0.16153826424130502,-0.3614727972276238,0.7426198617509088,0.36901150453239606,0.13594825091630813,-0.1582912409445535,0.5429785588012692,0.18701770636474424,-0.3614727972276238,0.7465523481453582,270
top3_42_42_16_fastm5_overseas_gold_ma200_ret12_deftop2,进攻top3_42_42_16｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_42_42_16,3,-0.05,overseas_gold,ma200_ret12,2,1.0,1.5807342387490242,0.20906663902874856,-0.31275799546158156,0.9232754283835188,0.4246665708704811,0.15446814519274255,-0.12932804270232456,0.8114654274313304,0.2647283916010412,-0.31275799546158156,0.9763614570384752,302
top3_42_42_16_fastm7_overseas_ma120_ret6_deftop1,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_42_42_16,3,-0.07,overseas,ma120_ret6,1,1.0,1.8180270075465068,0.2305521864372373,-0.25208007728299286,0.9547470678789832,0.3242579020402263,0.12072880912207151,-0.25208007728299286,1.1280046758300597,0.3478606806783695,-0.24601373245976654,1.1696699573182936,214
top3_42_42_16_fastm7_overseas_ma120_ret6_deftop2,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_42_42_16,3,-0.07,overseas,ma120_ret6,2,1.0,1.8984706609377557,0.23750739738253457,-0.23645941425283323,0.9833263469138331,0.3342672365495434,0.12415892260028083,-0.2322617299132237,1.1723314352177985,0.3588898561069791,-0.23645941425283323,1.196649569452088,226
top3_42_42_16_fastm7_overseas_ma200_ret12_deftop1,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_42_42_16,3,-0.07,overseas,ma200_ret12,1,1.0,2.404117714448455,0.2780038585423661,-0.24601373245976654,1.1091237399631078,0.5135579285454499,0.18317671303191974,-0.1582912409445535,1.2490832033894197,0.3776694881937206,-0.24601373245976654,1.2411364559111058,214
top3_42_42_16_fastm7_overseas_ma200_ret12_deftop2,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_42_42_16,3,-0.07,overseas,ma200_ret12,2,1.0,2.53840882507878,0.2879440544901757,-0.23645941425283368,1.1489518264324288,0.5408358612955857,0.19178467500025165,-0.12932804270232456,1.2964216461729858,0.38905965247514396,-0.23645941425283368,1.2681953233375214,222
top3_42_42_16_fastm7_overseas_gold_ma120_ret6_deftop1,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_42_42_16,3,-0.07,overseas_gold,ma120_ret6,1,1.0,1.6810321718893753,0.21833317942641273,-0.2621828090132876,0.9118652907028683,0.2848942048487779,0.1070876544250845,-0.1859343389844017,1.0865781492141697,0.33742682621020936,-0.2621828090132876,1.1401290109920705,232
top3_42_42_16_fastm7_overseas_gold_ma120_ret6_deftop2,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_42_42_16,3,-0.07,overseas_gold,ma120_ret6,2,1.0,1.8114661849425233,0.22997795989004377,-0.2307142988679748,0.9570061360029566,0.2730525843535878,0.10293556426245076,-0.19932057266255898,1.208444662456806,0.36777518664120024,-0.2307142988679748,1.2178914471603883,252
top3_42_42_16_fastm7_overseas_gold_ma200_ret12_deftop1,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_42_42_16,3,-0.07,overseas_gold,ma200_ret12,1,1.0,2.1010684453977237,0.25436385573236353,-0.2621828090132876,1.0246305496948955,0.40664875841153636,0.1485203199886176,-0.1582912409445535,1.204579094001844,0.3668283178197673,-0.2621828090132876,1.20972045921085,236
top3_42_42_16_fastm7_overseas_gold_ma200_ret12_deftop2,进攻top3_42_42_16｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_42_42_16,3,-0.07,overseas_gold,ma200_ret12,2,1.0,2.551908151370068,0.28892649200915654,-0.23071429886797457,1.1422919727394867,0.4654999718978785,0.16778414989861723,-0.12932804270232456,1.4236835342754808,0.4189932587808416,-0.23071429886797457,1.337686944270198,255
top3_42_42_16_fastm9_overseas_ma120_ret6_deftop1,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_42_42_16,3,-0.09,overseas,ma120_ret6,1,1.0,1.9185189463515093,0.23921671836074498,-0.2539926091099416,0.975376264011879,0.3242579020402263,0.12072880912207151,-0.25208007728299286,1.2038901499889674,0.3666594559836709,-0.2539926091099416,1.2038174625060407,195
top3_42_42_16_fastm9_overseas_ma120_ret6_deftop2,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_42_42_16,3,-0.09,overseas,ma120_ret6,2,1.0,1.990809639809909,0.24530329280582786,-0.24731316851954044,1.000399848890196,0.3342672365495434,0.12415892260028083,-0.2322617299132237,1.2415371957601509,0.3758404779152027,-0.24731316851954044,1.2247684059154809,203
top3_42_42_16_fastm9_overseas_ma200_ret12_deftop1,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_42_42_16,3,-0.09,overseas,ma200_ret12,1,1.0,2.5255098757475807,0.28700250594046306,-0.2539926091099418,1.128258319459863,0.5135579285454499,0.18317671303191974,-0.1582912409445535,1.3292863849193037,0.39688401052883937,-0.2539926091099418,1.2742362840505281,195
top3_42_42_16_fastm9_overseas_ma200_ret12_deftop2,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_42_42_16,3,-0.09,overseas,ma200_ret12,2,1.0,2.6511348437145137,0.29605768450248515,-0.24731316851954066,1.1642727768728238,0.5408358612955857,0.19178467500025165,-0.12932804270232456,1.3695806512736008,0.40638660854325614,-0.24731316851954066,1.2952302505234654,199
top3_42_42_16_fastm9_overseas_gold_ma120_ret6_deftop1,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_42_42_16,3,-0.09,overseas_gold,ma120_ret6,1,1.0,1.6986311206097655,0.21993045249852194,-0.27266437365574403,0.9119771687073432,0.2848942048487779,0.1070876544250845,-0.1859343389844017,1.1002749568221248,0.3408903102603058,-0.27266437365574403,1.139570213734546,213
top3_42_42_16_fastm9_overseas_gold_ma120_ret6_deftop2,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_42_42_16,3,-0.09,overseas_gold,ma120_ret6,2,1.0,1.8195309119363565,0.2306836628490252,-0.244427317052472,0.9533572830921625,0.2730525843535878,0.10293556426245076,-0.19932057266255898,1.2147796144398995,0.36932476494755995,-0.244427317052472,1.2108082403429723,229
top3_42_42_16_fastm9_overseas_gold_ma200_ret12_deftop1,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_42_42_16,3,-0.09,overseas_gold,ma200_ret12,1,1.0,1.9543491603366805,0.24224836015174356,-0.27266437365574414,0.9831182597395081,0.40664875841153636,0.1485203199886176,-0.1582912409445535,1.1002749568221217,0.3408903102603049,-0.27266437365574414,1.1395702137345467,215
top3_42_42_16_fastm9_overseas_gold_ma200_ret12_deftop2,进攻top3_42_42_16｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_42_42_16,3,-0.09,overseas_gold,ma200_ret12,2,1.0,2.371434240587212,0.2755372796333002,-0.24442731705247223,1.09624243563586,0.4654999718978785,0.16778414989861723,-0.12932804270232456,1.3005351792815634,0.39004268403931386,-0.24442731705247223,1.2608645840958521,230
top3_45_35_20_fastoff_overseas_ma120_ret6_deftop1,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_45_35_20,3,0.0,overseas,ma120_ret6,1,1.0,2.530319763965275,0.28735392153369776,-0.24784792613461037,1.0992713778342351,0.3024954990425768,0.11321748868962955,-0.24784792613461037,1.710427611120577,0.4831206203428875,-0.19345326730129508,1.4235345779741622,186
top3_45_35_20_fastoff_overseas_ma120_ret6_deftop2,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_45_35_20,3,0.0,overseas,ma120_ret6,2,1.0,2.5938752166321453,0.2919617676741837,-0.2297498977887784,1.1188606747736827,0.3123403435601837,0.11662461294757054,-0.2297498977887784,1.7385237634945354,0.4891788814433655,-0.19345326730129497,1.4344136811420627,191
top3_45_35_20_fastoff_overseas_ma200_ret12_deftop1,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_45_35_20,3,0.0,overseas,ma200_ret12,1,1.0,3.283105597281711,0.3381586874028728,-0.19345326730129497,1.2499513007148637,0.48868463343386614,0.1752468558287772,-0.1562887749640144,1.8771074148875369,0.5185243511232607,-0.19345326730129497,1.493470388555349,187
top3_45_35_20_fastoff_overseas_ma200_ret12_deftop2,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_45_35_20,3,0.0,overseas,ma200_ret12,2,1.0,3.406435463629828,0.34578717699116845,-0.1934532673012952,1.2801092325868746,0.5155142899346892,0.18379712573093943,-0.12932804270232467,1.9075512470553626,0.5248557462023025,-0.1934532673012952,1.5043724978537132,188
top3_45_35_20_fastoff_overseas_gold_ma120_ret6_deftop1,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_45_35_20,3,0.0,overseas_gold,ma120_ret6,1,1.0,2.0373376070352385,0.24915879365908955,-0.19350038620352172,0.982081023208124,0.2637752873558987,0.09966655730360818,-0.1813301032358211,1.4033842388151374,0.41428340995916924,-0.19350038620352172,1.2699916443913055,203
top3_45_35_20_fastoff_overseas_gold_ma120_ret6_deftop2,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_45_35_20,3,0.0,overseas_gold,ma120_ret6,2,1.0,2.152200304450174,0.25847842522583786,-0.19670312971776704,1.017182405318789,0.25212829938786574,0.09554229968361949,-0.19670312971776704,1.517473893043713,0.44045047259684966,-0.19345326730129486,1.3290156141329907,216
top3_45_35_20_fastoff_overseas_gold_ma200_ret12_deftop1,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_45_35_20,3,0.0,overseas_gold,ma200_ret12,1,1.0,2.3251625267724227,0.27201230409744537,-0.1935003862035216,1.0510786170051512,0.38353346629739105,0.14082310213121563,-0.1562887749640144,1.4033842388151365,0.414283409959169,-0.1935003862035216,1.2699916443913022,205
top3_45_35_20_fastoff_overseas_gold_ma200_ret12_deftop2,进攻top3_45_35_20｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_45_35_20,3,0.0,overseas_gold,ma200_ret12,2,1.0,2.7692344584489392,0.3043459627240406,-0.19345326730129497,1.1556721428267787,0.4414175847766293,0.1599578286261476,-0.12932804270232467,1.6149496844337738,0.4622445254839913,-0.19345326730129497,1.3766900301758762,217
top3_45_35_20_fastm5_overseas_ma120_ret6_deftop1,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_45_35_20,3,-0.05,overseas,ma120_ret6,1,1.0,1.1903546859033365,0.17000279098651783,-0.30086188121546087,0.7875829814540568,0.2924080989959794,0.1097105113878305,-0.24784792613461037,0.6947856389981895,0.23187682596403358,-0.30086188121546087,0.8933057968501089,254
top3_45_35_20_fastm5_overseas_ma120_ret6_deftop2,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_45_35_20,3,-0.05,overseas,ma120_ret6,2,1.0,1.2357852850003925,0.174822422402098,-0.28994709205260805,0.8107484997352425,0.2906389237075304,0.10909376684018235,-0.2297498977887784,0.7323088928527004,0.24258679902090852,-0.28994709205260805,0.9239949226169222,275
top3_45_35_20_fastm5_overseas_ma200_ret12_deftop1,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_45_35_20,3,-0.05,overseas,ma200_ret12,1,1.0,1.5743351896478033,0.20846571603279562,-0.3008618812154604,0.9256247619300928,0.4488190142742843,0.16237136862652424,-0.1562887749640144,0.7768507758971479,0.2551195019983259,-0.3008618812154604,0.9541799276290308,255
top3_45_35_20_fastm5_overseas_ma200_ret12_deftop2,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_45_35_20,3,-0.05,overseas,ma200_ret12,2,1.0,1.6668135625392746,0.2170365689351199,-0.2899470920526078,0.9641814654794384,0.4749301970001898,0.17082796553551471,-0.12932804270232467,0.808094761340717,0.26379761445070105,-0.2899470920526078,0.9785361147893482,271
top3_45_35_20_fastm5_overseas_gold_ma120_ret6_deftop1,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_45_35_20,3,-0.05,overseas_gold,ma120_ret6,1,1.0,0.7573114664910543,0.11951561456501736,-0.3597902212775622,0.5955360492306596,0.23379912755867305,0.08900542404857958,-0.1813301032358211,0.4243092147165468,0.15005491020394612,-0.3597902212775622,0.641058429467363,273
top3_45_35_20_fastm5_overseas_gold_ma120_ret6_deftop2,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_45_35_20,3,-0.05,overseas_gold,ma120_ret6,2,1.0,0.9874567060610024,0.14744830449765223,-0.31095025827812484,0.7089355472249316,0.232419176347191,0.08851095239691609,-0.19670312971776704,0.6126466905129573,0.20792130217994043,-0.31095025827812484,0.8220701835952079,305
top3_45_35_20_fastm5_overseas_gold_ma200_ret12_deftop1,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_45_35_20,3,-0.05,overseas_gold,ma200_ret12,1,1.0,1.0326394019524154,0.15262509206827146,-0.3597902212775622,0.7152418432320065,0.3507166984071832,0.12976296118989405,-0.1562887749640144,0.5048599046338744,0.17533809793623423,-0.3597902212775622,0.7153841265507576,277
top3_45_35_20_fastm5_overseas_gold_ma200_ret12_deftop2,进攻top3_45_35_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_45_35_20,3,-0.05,overseas_gold,ma200_ret12,2,1.0,1.4804354532438628,0.19950736868870278,-0.3109502582781247,0.8961632674424858,0.40562801741723664,0.14818201380236196,-0.12932804270232467,0.7646457117449359,0.2517044541614524,-0.3109502582781247,0.9449880025169554,309
top3_45_35_20_fastm7_overseas_ma120_ret6_deftop1,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_45_35_20,3,-0.07,overseas,ma120_ret6,1,1.0,1.6797212625727056,0.21821386663188358,-0.24784792613461037,0.9221438810769808,0.3024954990425768,0.11321748868962955,-0.24784792613461037,1.0573746815574285,0.3299960222068121,-0.2390150560243598,1.1323591665134405,220
top3_45_35_20_fastm7_overseas_ma120_ret6_deftop2,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_45_35_20,3,-0.07,overseas,ma120_ret6,2,1.0,1.7532051418654735,0.22483116229016886,-0.2297498977887784,0.9499856826803003,0.3123403435601837,0.11662461294757054,-0.2297498977887784,1.0979353072362605,0.3402996571326604,-0.22931300685978806,1.158164273663404,232
top3_45_35_20_fastm7_overseas_ma200_ret12_deftop1,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_45_35_20,3,-0.07,overseas,ma200_ret12,1,1.0,2.2513670831387405,0.26630853191159565,-0.23901505602436035,1.080274037630071,0.48868463343386614,0.1752468558287772,-0.1562887749640144,1.1840536337363763,0.3617837219107092,-0.23901505602436035,1.2083475705944022,221
top3_45_35_20_fastm7_overseas_ma200_ret12_deftop2,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_45_35_20,3,-0.07,overseas,ma200_ret12,2,1.0,2.3759393358428404,0.2758784064769553,-0.22931300685978762,1.1194315590044275,0.5155142899346892,0.18379712573093943,-0.12932804270232467,1.2275866075722228,0.37244928811413613,-0.22931300685978762,1.2341730507306847,229
top3_45_35_20_fastm7_overseas_gold_ma120_ret6_deftop1,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_45_35_20,3,-0.07,overseas_gold,ma120_ret6,1,1.0,1.5607771917467579,0.20718855180274898,-0.26142193474213016,0.8813595782364964,0.2637752873558987,0.09966655730360818,-0.1813301032358211,1.0262915546516802,0.3220165279357001,-0.26142193474213016,1.1066283868744393,239
top3_45_35_20_fastm7_overseas_gold_ma120_ret6_deftop2,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_45_35_20,3,-0.07,overseas_gold,ma120_ret6,2,1.0,1.6822084690799293,0.21844020074935067,-0.2299245499231276,0.9257469998723437,0.25212829938786574,0.09554229968361949,-0.19670312971776704,1.1421195179369352,0.35138761963051013,-0.2299245499231276,1.1833287207304986,259
top3_45_35_20_fastm7_overseas_gold_ma200_ret12_deftop1,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_45_35_20,3,-0.07,overseas_gold,ma200_ret12,1,1.0,1.9619886507421302,0.24289094101295094,-0.2614219347421298,0.9952195424706458,0.38353346629739105,0.14082310213121563,-0.1562887749640144,1.1408868834008024,0.3510801767792655,-0.2614219347421298,1.176840191863887,243
top3_45_35_20_fastm7_overseas_gold_ma200_ret12_deftop2,进攻top3_45_35_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_45_35_20,3,-0.07,overseas_gold,ma200_ret12,2,1.0,2.388626186527988,0.2768371053516978,-0.2299245499231275,1.1127997747071132,0.4414175847766293,0.1599578286261476,-0.12932804270232467,1.3508983255904359,0.4019930051665548,-0.2299245499231275,1.3040984613976405,262
top3_45_35_20_fastm9_overseas_ma120_ret6_deftop1,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_45_35_20,3,-0.09,overseas,ma120_ret6,1,1.0,1.7584852061632703,0.22530117484736523,-0.25284010485904274,0.9387968885803555,0.3024954990425768,0.11321748868962955,-0.24784792613461037,1.1178462483678029,0.34531358563426173,-0.25284010485904274,1.1597924293411492,199
top3_45_35_20_fastm9_overseas_ma120_ret6_deftop2,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_45_35_20,3,-0.09,overseas,ma120_ret6,2,1.0,1.8237230623039502,0.2310498589894201,-0.24609259412251383,0.9630458253422013,0.3123403435601837,0.11662461294757054,-0.2297498977887784,1.1516697830408922,0.35376602289238956,-0.24609259412251383,1.1795657597738518,207
top3_45_35_20_fastm9_overseas_ma200_ret12_deftop1,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_45_35_20,3,-0.09,overseas,ma200_ret12,1,1.0,2.3469331769356385,0.2736756446225723,-0.2528401048590423,1.0954250842186017,0.48868463343386614,0.1752468558287772,-0.1562887749640144,1.2482486228231253,0.37746738425747717,-0.2528401048590423,1.2347005083545484,200
top3_45_35_20_fastm9_overseas_ma200_ret12_deftop2,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_45_35_20,3,-0.09,overseas,ma200_ret12,2,1.0,2.4624073646395526,0.2823562795743122,-0.2460925941225135,1.130732533626187,0.5155142899346892,0.18379712573093943,-0.12932804270232467,1.2846418457649547,0.38623867021392955,-0.2460925941225135,1.2544717990710452,204
top3_45_35_20_fastm9_overseas_gold_ma120_ret6_deftop1,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_45_35_20,3,-0.09,overseas_gold,ma120_ret6,1,1.0,1.5619866270167293,0.20730270007189078,-0.2702221056214187,0.8772119974922135,0.2637752873558987,0.09966655730360818,-0.1813301032358211,1.0272485564874274,0.3222633045314489,-0.2702221056214187,1.0989273940414144,218
