stage,id,label,fee_mult,start_date,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
full,core4_rs36_top1_alloc75_ma200_ret12_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 75%仓｜MA200+12月正｜恢复立即切回,1.0,2021-07-10,2.049317816719111,0.2501438713514339,-0.3322531620035881,0.9584700227003674,0.7475571780974579,170,"{""2021"": -0.14954729385213716, ""2022"": -0.06870963630387494, ""2023"": 0.47571116617500997, ""2024"": 0.07952277096448435, ""2025"": 0.5362901120547494, ""2026"": 0.5862068161789402}"
full,core4_rs36_top1_alloc75_ma120_ret6_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 75%仓｜MA120+6月正｜恢复立即切回,1.0,2021-07-10,2.0261032536706702,0.24823221702169795,-0.32505100250723185,0.9590472519763628,0.7171000478814583,168,"{""2021"": -0.14954729385213716, ""2022"": -0.0611019114093041, ""2023"": 0.46586344638466515, ""2024"": 0.07952277096448412, ""2025"": 0.536290112054749, ""2026"": 0.5818034901562033}"
full,core4_rs36_top1_alloc100_ma200_ret12_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 100%仓｜MA200+12月正｜恢复立即切回,1.0,2021-07-10,1.8997019487421136,0.23761264932082327,-0.37976932139726316,0.8927053090190682,0.8513154068525886,168,"{""2021"": -0.17165460365608776, ""2022"": -0.11292007881993882, ""2023"": 0.5121791511635359, ""2024"": 0.0779186365789879, ""2025"": 0.5413014749933378, ""2026"": 0.579780901876862}"
full,core4_rs36_top1_alloc50_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 50%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,1.8909800648060582,0.23686632076425296,-0.19201991881094183,1.0108821592137145,0.5729044768324231,92,"{""2021"": -0.02207228523514626, ""2022"": -0.029649125302805945, ""2023"": 0.13380288325276624, ""2024"": 0.070250007596526, ""2025"": 0.5788268776639991, ""2026"": 0.6139811833955309}"
full,core4_rs36_top1_alloc100_ma120_ret6_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 100%仓｜MA120+6月正｜恢复立即切回,1.0,2021-07-10,1.8695396318424442,0.23502398664355306,-0.37262328428724634,0.8944185545787928,0.8108529791069239,166,"{""2021"": -0.17165460365608776, ""2022"": -0.10328588655354187, ""2023"": 0.4985814342498891, ""2024"": 0.07791863657898745, ""2025"": 0.541301474993338, ""2026"": 0.5739416024082828}"
full,core4_rs36_top1_alloc50_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 50%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,1.821244188568759,0.2308333749677416,-0.2135800739928062,0.9865400377928214,0.5891535188258138,96,"{""2021"": -0.02207228523514626, ""2022"": -0.034918584047329504, ""2023"": 0.11158279874941912, ""2024"": 0.07025000759652555, ""2025"": 0.5788268776639991, ""2026"": 0.6086254435186804}"
full,core4_rs36_top1_alloc75_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 75%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,1.7849565386331947,0.2276467708137644,-0.24066702369491744,0.9508484566664535,0.6866643103207866,98,"{""2021"": -0.06015738158255879, ""2022"": -0.07278749740876156, ""2023"": 0.17372926757277352, ""2024"": 0.07696250526786863, ""2025"": 0.591571746677537, ""2026"": 0.6118161159087208}"
full,core4_rs36_top1_alloc75_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 75%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,1.6854910428944798,0.21873865594896924,-0.270970194768568,0.9145063998780121,0.7109359833696737,102,"{""2021"": -0.06015738158255879, ""2022"": -0.08030053606997412, ""2023"": 0.13957448959470242, ""2024"": 0.07696250526786863, ""2025"": 0.5915717466775368, ""2026"": 0.6037703392848262}"
full,core4_rs36_top1_alloc100_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 100%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,1.667478546402974,0.21709733262948072,-0.2985644291836891,0.8840501287420639,0.797640757802217,96,"{""2021"": -0.09847810686886882, ""2022"": -0.11431911071353895, ""2023"": 0.21154140072405814, ""2024"": 0.083130201717728, ""2025"": 0.6043165055425339, ""2026"": 0.609660122295524}"
full,core4_rs36_top1_alloc100_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 100%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,1.5421723700720453,0.20542714518844152,-0.3256227983926675,0.8375596641198986,0.82984554723244,100,"{""2021"": -0.09847810686886882, ""2022"": -0.12383476330125676, ""2023"": 0.16503168666058432, ""2024"": 0.08313020171772889, ""2025"": 0.6043165055425335, ""2026"": 0.598927512296034}"
