stage,id,label,horizon,schedule,top_n,gate,factor,weighting,fee_mult,requested_start,actual_start,end,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
refined,m612_month_start_3_top2_majority_below_ma120_trend30_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜趋势质量30%｜equal,m612,month_start_3,2,majority_below_ma120,trend30,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.105190119449213,0.1608431307062408,-0.20559941457690134,0.7922839742795359,0.34686906047026805,80,"{""2021"": 0.04665949845955342, ""2022"": 0.024230750612221907, ""2023"": -0.02671362446856118, ""2024"": -0.006357271077750082, ""2025"": 0.30772717865127275, ""2026"": 0.5770430385593717}"
refined,m612_month_start_3_top2_majority_below_ma120_trend30_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜趋势质量30%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,trend30,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,0.9479265612108465,0.14292508432941187,-0.20726168778718201,0.7312408226940161,0.34709939714353305,89,"{""2021"": 0.050372080254689866, ""2022"": 0.023358747528842372, ""2023"": -0.03314069807027553, ""2024"": -0.0031277172509859286, ""2025"": 0.21690940770119016, ""2026"": 0.5683673969906151}"
refined,m612_month_start_3_top2_majority_below_ma120_liq10_trend10_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性10%+趋势质量10%｜equal,m612,month_start_3,2,majority_below_ma120,liq10_trend10,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.849648453747319,0.23344677982951856,-0.16875130933536808,1.03513211079104,0.34710743801652894,60,"{""2021"": 0.06812639480961713, ""2022"": 0.061367994249649005, ""2023"": -0.02671362446856118, ""2024"": 0.04439384984897421, ""2025"": 0.5533368973565771, ""2026"": 0.6169844331488488}"
refined,m612_month_start_3_top2_majority_below_ma120_liq10_trend10_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性10%+趋势质量10%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq10_trend10,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.8190937915958894,0.23078556446459864,-0.16733310368023502,1.031324543395854,0.34710743801652894,64,"{""2021"": 0.07103429214219781, ""2022"": 0.05764468977705528, ""2023"": -0.03314069807027564, ""2024"": 0.03784847025549709, ""2025"": 0.5339203164904835, ""2026"": 0.6414011392750698}"
refined,m612_month_start_3_top2_majority_below_ma120_liq20_trend10_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%+趋势质量10%｜equal,m612,month_start_3,2,majority_below_ma120,liq20_trend10,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.7770174414037374,0.22708283688787212,-0.15464180556917417,1.008953026784053,0.3469135468665855,64,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.5480028206418364, ""2026"": 0.6165506142038122}"
refined,m612_month_start_3_top2_majority_below_ma120_liq20_trend10_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%+趋势质量10%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq20_trend10,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.7472142449099972,0.22443291391731757,-0.1521469415418989,1.0040435653504878,0.3470793975711079,70,"{""2021"": -0.03734258641692256, ""2022"": 0.057644689777054836, ""2023"": 0.054325422402274004, ""2024"": 0.037848470255497535, ""2025"": 0.5247430323973648, ""2026"": 0.6415860039250032}"
refined,m1612_month_start_3_top2_majority_below_ma100_base_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m1612,month_start_3,2,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.4482323180263972,0.19649027408203668,-0.16922832442831937,0.923401327800088,0.3330578512396694,62,"{""2021"": 0.014316900084402784, ""2022"": 0.06887186131827261, ""2023"": -0.03885954754795784, ""2024"": 0.041891386355526805, ""2025"": 0.4534538743770298, ""2026"": 0.5757495666325458}"
refined,m1612_month_start_3_top2_majority_below_ma100_base_inverse_vol,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA100空仓｜纯动量｜inverse_vol,m1612,month_start_3,2,majority_below_ma100,base,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.3600111090028024,0.18772466086399264,-0.16746810193126171,0.8971707753860338,0.3330578512396694,71,"{""2021"": 0.0163554426739696, ""2022"": 0.06803687659034208, ""2023"": -0.04605512135886747, ""2024"": 0.035796103545943314, ""2025"": 0.4251022120818928, ""2026"": 0.5672768049947041}"
refined,m1612_month_start_3_top2_majority_below_ma100_liq10_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA100空仓｜流动性10%｜equal,m1612,month_start_3,2,majority_below_ma100,liq10,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.5067088050624249,0.20216223229682995,-0.1687513093353683,0.9334760028278262,0.3330578512396694,61,"{""2021"": 0.014316900084402784, ""2022"": 0.06887186131827261, ""2023"": -0.03885954754795784, ""2024"": 0.041891386355526805, ""2025"": 0.48671779144315797, ""2026"": 0.5773952663777466}"
refined,m1612_month_start_3_top2_majority_below_ma100_liq10_inverse_vol,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA100空仓｜流动性10%｜inverse_vol,m1612,month_start_3,2,majority_below_ma100,liq10,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.4407629898634569,0.1957580027186301,-0.1673331036802349,0.9151049957894718,0.3330578512396694,68,"{""2021"": 0.0163554426739696, ""2022"": 0.06803687659034208, ""2023"": -0.04605512135886747, ""2024"": 0.035796103545943314, ""2025"": 0.4649475717562841, ""2026"": 0.5769666610677009}"
