stage,id,label,horizon,schedule,top_n,gate,factor,weighting,fee_mult,requested_start,actual_start,end,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
broad,m612_month_start_top1_no_gate_base_equal,6月50%+12月50%｜月初 Top1｜无闸门｜纯动量｜equal,m612,month_start,1,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.6697233073754485,0.108174843105729,-0.39940652818991096,0.471259063773866,0.9545454545454546,33,"{""2021"": -0.03883801705083656, ""2022"": -0.03260754126595755, ""2023"": -0.06762789117260526, ""2024"": -0.010131494907767657, ""2025"": 0.7068824143523322, ""2026"": 0.22098589184421025}"
broad,m612_month_start_top1_majority_below_ma100_base_equal,6月50%+12月50%｜月初 Top1｜2/3指数低于MA100空仓｜纯动量｜equal,m612,month_start,1,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.8405165084723769,0.13001031814912078,-0.23935231010552893,0.6090695069194715,0.3371900826446281,31,"{""2021"": -0.03653078235722229, ""2022"": 0.1393161511963239, ""2023"": 0.11194329493866517, ""2024"": -0.07724368312401086, ""2025"": 0.43611159657251886, ""2026"": 0.17087196702132124}"
broad,m612_month_start_top1_majority_below_ma120_base_equal,6月50%+12月50%｜月初 Top1｜2/3指数低于MA120空仓｜纯动量｜equal,m612,month_start,1,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.8177103714016631,0.12719089458511235,-0.2725220157920306,0.5874459292082552,0.37355371900826445,35,"{""2021"": -0.03433323119283682, ""2022"": 0.08392046526206687, ""2023"": 0.043373476514033005, ""2024"": -0.08781968675582708, ""2025"": 0.6035397578931962, ""2026"": 0.17087196702132101}"
broad,m612_month_start_top1_majority_below_ma150_base_equal,6月50%+12月50%｜月初 Top1｜2/3指数低于MA150空仓｜纯动量｜equal,m612,month_start,1,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.1786549208509487,0.03348169311246907,-0.3217986725815424,0.26237108700205913,0.35619834710743803,29,"{""2021"": -0.029527512495611474, ""2022"": 0.0, ""2023"": 0.04400833117406222, ""2024"": -0.10368369220355189, ""2025"": 0.4676465580717388, ""2026"": -0.09003152206316123}"
broad,m612_month_start_top1_majority_below_ma200_base_equal,6月50%+12月50%｜月初 Top1｜2/3指数低于MA200空仓｜纯动量｜equal,m612,month_start,1,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.04187821996335095,0.008253514704115616,-0.36535006581650364,0.17216088162149748,0.3768595041322314,35,"{""2021"": -0.05214265930608353, ""2022"": 0.0, ""2023"": -0.029028945264824246, ""2024"": -0.1382308877599917, ""2025"": 0.4570161675096782, ""2026"": -0.07226904315542049}"
broad,m612_month_start_top2_no_gate_base_equal,6月50%+12月50%｜月初 Top2｜无闸门｜纯动量｜equal,m612,month_start,2,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.499861112655108,0.08460844329153039,-0.5545072720363118,0.4224868520411527,0.9535040750297215,96,"{""2021"": -0.07704822728880123, ""2022"": -0.17830142695754392, ""2023"": -0.21826543932645825, ""2024"": 0.03143085940601842, ""2025"": 0.5272317984584829, ""2026"": 0.6939883746881856}"
broad,m612_month_start_top2_majority_below_ma100_base_equal,6月50%+12月50%｜月初 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612,month_start,2,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.0943080105454457,0.15963837698499073,-0.18459085467924785,0.7976275057803957,0.33709474585740745,56,"{""2021"": 0.007804951623372691, ""2022"": 0.08332749851530852, ""2023"": -0.011396088918868341, ""2024"": -0.026735304400436588, ""2025"": 0.2694244098105907, ""2026"": 0.595205001743738}"
broad,m612_month_start_top2_majority_below_ma120_base_equal,6月50%+12月50%｜月初 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612,month_start,2,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.274833853222372,0.17900924014766373,-0.18517036769057182,0.8412301196516035,0.37345838222104377,65,"{""2021"": 0.059363918862817444, ""2022"": 0.0730131834273573, ""2023"": -0.05412071295823129, ""2024"": -0.044964875569787566, ""2025"": 0.410588140945642, ""2026"": 0.5952050017437378}"
broad,m612_month_start_top2_majority_below_ma150_base_equal,6月50%+12月50%｜月初 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612,month_start,2,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.600798793048066,0.09885454028454888,-0.2509804662543874,0.522499624849393,0.35610301032021735,58,"{""2021"": 0.06273747431988586, ""2022"": 0.0, ""2023"": -0.08817706050416285, ""2024"": -0.049722417255940954, ""2025"": 0.26955545607550735, ""2026"": 0.39081838186511697}"
broad,m612_month_start_top2_majority_below_ma200_base_equal,6月50%+12月50%｜月初 Top2｜2/3指数低于MA200空仓｜纯动量｜equal,m612,month_start,2,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.5233472733788194,0.08799014564963037,-0.3398683931215344,0.48275892171770546,0.3767641673450107,65,"{""2021"": 0.05177614711333889, ""2022"": 0.0, ""2023"": -0.1069120016877525, ""2024"": -0.09048926764520082, ""2025"": 0.311005876525952, ""2026"": 0.38146926016894156}"
broad,m612_month_start_top3_no_gate_base_equal,6月50%+12月50%｜月初 Top3｜无闸门｜纯动量｜equal,m612,month_start,3,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.5559508757777052,0.09261619489951434,-0.5159883436188254,0.45457246361220516,0.9538308377679128,138,"{""2021"": 0.0001769564786440192, ""2022"": -0.29366964645543914, ""2023"": -0.1266643069117832, ""2024"": 0.08391196588895111, ""2025"": 0.5004475370020591, ""2026"": 0.6236765909783344}"
broad,m612_month_start_top3_majority_below_ma100_base_equal,6月50%+12月50%｜月初 Top3｜2/3指数低于MA100空仓｜纯动量｜equal,m612,month_start,3,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.8073981155859828,0.1259067398368272,-0.19973173523647691,0.6833449355226825,0.33687710596739123,96,"{""2021"": 0.015165374762284412, ""2022"": 0.04489635337106357, ""2023"": -0.0031140958846384015, ""2024"": -0.057643653317419274, ""2025"": 0.2217902795040405, ""2026"": 0.517416845550734}"
broad,m612_month_start_top3_majority_below_ma120_base_equal,6月50%+12月50%｜月初 Top3｜2/3指数低于MA120空仓｜纯动量｜equal,m612,month_start,3,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.9919044161539192,0.1480489470860209,-0.1775210383685265,0.7519651224315091,0.37323935182906687,110,"{""2021"": 0.04260954011564677, ""2022"": 0.02837899482597117, ""2023"": -0.025286127204480313, ""2024"": -0.06433431355316033, ""2025"": 0.3721741001640282, ""2026"": 0.5174168455507342}"
broad,m612_month_start_top3_majority_below_ma150_base_equal,6月50%+12月50%｜月初 Top3｜2/3指数低于MA150空仓｜纯动量｜equal,m612,month_start,3,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.4200668464363515,0.0727933287036826,-0.250065735559586,0.4306946395953843,0.35588360663345653,94,"{""2021"": 0.042446363443660484, ""2022"": 0.0, ""2023"": -0.04916285912148466, ""2024"": -0.08394505440215816, ""2025"": 0.22945073116892045, ""2026"": 0.300273301643045}"
broad,m612_month_start_top3_majority_below_ma200_base_equal,6月50%+12月50%｜月初 Top3｜2/3指数低于MA200空仓｜纯动量｜equal,m612,month_start,3,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.3292123369793285,0.05867569063770417,-0.3186813789980212,0.3730092899019607,0.3763735166479949,107,"{""2021"": 0.04214497192786548, ""2022"": 0.0, ""2023"": -0.07928355633358886, ""2024"": -0.10776936474678789, ""2025"": 0.24024000672746726, ""2026"": 0.2796046969991002}"
broad,m612_month_start_3_top1_no_gate_base_equal,6月50%+12月50%｜月初第3日 Top1｜无闸门｜纯动量｜equal,m612,month_start_3,1,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.2819157945137691,0.17974372611767708,-0.4010209385863658,0.6389134341772116,0.9702479338842975,31,"{""2021"": -0.03883801705083656, ""2022"": -0.030790282819528003, ""2023"": 0.08030587214827789, ""2024"": 0.03413731237703277, ""2025"": 0.7768040341780709, ""2026"": 0.2758546803585138}"
broad,m612_month_start_3_top1_majority_below_ma100_base_equal,6月50%+12月50%｜月初第3日 Top1｜2/3指数低于MA100空仓｜纯动量｜equal,m612,month_start_3,1,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.1364650158231888,0.1642780554583101,-0.22246378814047207,0.7145077132734412,0.3330578512396694,29,"{""2021"": -0.03196161982949164, ""2022"": 0.11643032457840641, ""2023"": 0.07168874876626696, ""2024"": -0.04335496898709146, ""2025"": 0.6232421614984138, ""2026"": 0.21062169999915326}"
broad,m612_month_start_3_top1_majority_below_ma120_base_equal,6月50%+12月50%｜月初第3日 Top1｜2/3指数低于MA120空仓｜纯动量｜equal,m612,month_start_3,1,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.1867592774415372,0.16971848562022918,-0.21819228554979853,0.7277993322678301,0.34710743801652894,31,"{""2021"": -0.02975364698452776, ""2022"": 0.06603804019574433, ""2023"": 0.07479004879199769, ""2024"": -0.03416371450162414, ""2025"": 0.7145506645901911, ""2026"": 0.2106216999991537}"
broad,m612_month_start_3_top1_majority_below_ma150_base_equal,6月50%+12月50%｜月初第3日 Top1｜2/3指数低于MA150空仓｜纯动量｜equal,m612,month_start_3,1,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.37543230729815913,0.06595091188885105,-0.27024829318547494,0.3727228141197216,0.33801652892561984,25,"{""2021"": -0.02975364698452776, ""2022"": -0.04828890363807947, ""2023"": 0.08345889972193277, ""2024"": -0.05100956007500945, ""2025"": 0.5692497608113618, ""2026"": -0.05913915719746843}"
broad,m612_month_start_3_top1_majority_below_ma200_base_equal,6月50%+12月50%｜月初第3日 Top1｜2/3指数低于MA200空仓｜纯动量｜equal,m612,month_start_3,1,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.24791646009428892,0.0453732868207366,-0.28858845061163885,0.30313808120309144,0.3528925619834711,29,"{""2021"": -0.0543514733828534, ""2022"": 0.0, ""2023"": 0.03845502347786667, ""2024"": -0.09231693065300584, ""2025"": 0.49289834586410297, ""2026"": -0.044252271575396684}"
broad,m612_month_start_3_top2_no_gate_base_equal,6月50%+12月50%｜月初第3日 Top2｜无闸门｜纯动量｜equal,m612,month_start_3,2,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.0930131922864983,0.15949469517930392,-0.4120173438519088,0.6313526254760431,0.9695753167857593,102,"{""2021"": -0.07023136581334777, ""2022"": -0.20091543629788666, ""2023"": 0.007306502218200839, ""2024"": 0.06358319527487866, ""2025"": 0.5754565743206894, ""2026"": 0.720768056419939}"
broad,m612_month_start_3_top2_majority_below_ma100_base_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612,month_start_3,2,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.3040082490348288,0.182023338226033,-0.1925987346011745,0.8678873975084737,0.3330578512396694,67,"{""2021"": 0.014316900084402784, ""2022"": 0.06887186131827261, ""2023"": -0.03885954754795784, ""2024"": -0.008738130228746588, ""2025"": 0.43769173328491573, ""2026"": 0.5757495666325461}"
broad,m612_month_start_3_top2_majority_below_ma120_base_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612,month_start_3,2,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.5805841033360317,0.2091784642819836,-0.18489116214551637,0.9555043417148513,0.34710743801652894,67,"{""2021"": 0.06812639480961713, ""2022"": 0.061367994249649005, ""2023"": -0.02671362446856118, ""2024"": -0.006357271077750193, ""2025"": 0.517102028107358, ""2026"": 0.5757495666325456}"
broad,m612_month_start_3_top2_majority_below_ma150_base_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612,month_start_3,2,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.8012576777805231,0.1251393037552888,-0.1962004869185181,0.6216153414538371,0.33801652892561984,58,"{""2021"": 0.06812639480961713, ""2022"": -0.024022790706902386, ""2023"": -0.042277833697101364, ""2024"": -0.006668815346355439, ""2025"": 0.3475527892707455, ""2026"": 0.36891861758199784}"
broad,m612_month_start_3_top2_majority_below_ma200_base_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA200空仓｜纯动量｜equal,m612,month_start_3,2,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.7297529229724973,0.11604490479012375,-0.2333232889507677,0.5926627034827548,0.3528925619834711,62,"{""2021"": 0.054941665055877165, ""2022"": 0.0, ""2023"": -0.04564355724014357, ""2024"": -0.053551815599188424, ""2025"": 0.344356506785394, ""2026"": 0.3714413108093195}"
broad,m612_month_start_3_top3_no_gate_base_equal,6月50%+12月50%｜月初第3日 Top3｜无闸门｜纯动量｜equal,m612,month_start_3,3,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.9071121525850776,0.13808635465779284,-0.43514327267971464,0.5924894855343731,0.9683197221732937,127,"{""2021"": -0.07991822966084694, ""2022"": -0.2835372461937651, ""2023"": 0.034340997755447855, ""2024"": 0.16197659550254362, ""2025"": 0.4626453262042656, ""2026"": 0.6846391274454438}"
broad,m612_month_start_3_top3_majority_below_ma100_base_equal,6月50%+12月50%｜月初第3日 Top3｜2/3指数低于MA100空仓｜纯动量｜equal,m612,month_start_3,3,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.0333991569418184,0.15280121675749192,-0.17212276385020842,0.8033858066185967,0.3325656000280681,96,"{""2021"": -0.023772454588025793, ""2022"": 0.022871133451917602, ""2023"": -0.009756994354339188, ""2024"": 0.02799380216031455, ""2025"": 0.31625983412036707, ""2026"": 0.5476317909122139}"
broad,m612_month_start_3_top3_majority_below_ma120_base_equal,6月50%+12月50%｜月初第3日 Top3｜2/3指数低于MA120空仓｜纯动量｜equal,m612,month_start_3,3,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.2149177957758424,0.17272089026963977,-0.1625341898266337,0.8754496218314934,0.3465968138433822,99,"{""2021"": -0.004033331465730372, ""2022"": 0.025241498223248948, ""2023"": 0.004239685349439526, ""2024"": 0.040592678974208374, ""2025"": 0.36581455144059016, ""2026"": 0.5476317909122146}"
broad,m612_month_start_3_top3_majority_below_ma150_base_equal,6月50%+12月50%｜月初第3日 Top3｜2/3指数低于MA150空仓｜纯动量｜equal,m612,month_start_3,3,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.5606488237724898,0.0932763711021003,-0.18780995261517985,0.5229374646194217,0.33740108481199604,85,"{""2021"": -0.004033331465730372, ""2022"": -0.02349266321643617, ""2023"": 0.005458796330886528, ""2024"": 0.01289853297191712, ""2025"": 0.21431067194517683, ""2026"": 0.321343505701408}"
broad,m612_month_start_3_top3_majority_below_ma200_base_equal,6月50%+12月50%｜月初第3日 Top3｜2/3指数低于MA200空仓｜纯动量｜equal,m612,month_start_3,3,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.5101666191146472,0.08609747867834217,-0.20936594756718763,0.49741835028716885,0.3520829890675696,92,"{""2021"": -0.012531149614461112, ""2022"": 0.0, ""2023"": -0.014943347892083403, ""2024"": -0.012596986072142435, ""2025"": 0.20858874772900626, ""2026"": 0.32482388830124687}"
broad,m612_mid_month_top1_no_gate_base_equal,6月50%+12月50%｜月中 Top1｜无闸门｜纯动量｜equal,m612,mid_month,1,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.8943436530648592,0.13655559120171223,-0.4227024617944325,0.5501172846415903,0.9694214876033058,35,"{""2021"": -0.03883801705083656, ""2022"": 0.12462147043607263, ""2023"": -0.04126735363942191, ""2024"": 0.2951188577536761, ""2025"": 0.17576585543627488, ""2026"": 0.24110419198667987}"
broad,m612_mid_month_top1_majority_below_ma100_base_equal,6月50%+12月50%｜月中 Top1｜2/3指数低于MA100空仓｜纯动量｜equal,m612,mid_month,1,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.6912804230151168,0.11102669964545253,-0.2554628303041303,0.5823963509443529,0.32892561983471075,35,"{""2021"": -0.10929232610010575, ""2022"": 0.17816840704357184, ""2023"": 0.041485155344537894, ""2024"": 0.12989803559407953, ""2025"": 0.15220898638611402, ""2026"": 0.21140436429387743}"
broad,m612_mid_month_top1_majority_below_ma120_base_equal,6月50%+12月50%｜月中 Top1｜2/3指数低于MA120空仓｜纯动量｜equal,m612,mid_month,1,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.6753729601287854,0.10892508680236235,-0.21819228554979853,0.5683429330626766,0.3347107438016529,35,"{""2021"": -0.10726073479437126, ""2022"": 0.07385356834967238, ""2023"": 0.07792620346716017, ""2024"": 0.11694791484228495, ""2025"": 0.3158169610480974, ""2026"": 0.12425297117921019}"
broad,m612_mid_month_top1_majority_below_ma150_base_equal,6月50%+12月50%｜月中 Top1｜2/3指数低于MA150空仓｜纯动量｜equal,m612,mid_month,1,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.19173496180247462,0.03576945231097839,-0.28341184326396285,0.27014629919514754,0.3371900826446281,33,"{""2021"": -0.10991335798905022, ""2022"": 0.0319215959606054, ""2023"": 0.03659788839913469, ""2024"": 0.08498966979935507, ""2025"": 0.10895647300777545, ""2026"": 0.060205241494156514}"
broad,m612_mid_month_top1_majority_below_ma200_base_equal,6月50%+12月50%｜月中 Top1｜2/3指数低于MA200空仓｜纯动量｜equal,m612,mid_month,1,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.08031114831747832,0.015597758270456286,-0.37054121459388745,0.18905817317220924,0.371900826446281,31,"{""2021"": -0.07314890973207622, ""2022"": 0.0, ""2023"": 0.06338720927664276, ""2024"": 0.07123410433516608, ""2025"": -0.025880642868547965, ""2026"": 0.07050961209183182}"
broad,m612_mid_month_top2_no_gate_base_equal,6月50%+12月50%｜月中 Top2｜无闸门｜纯动量｜equal,m612,mid_month,2,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.5597835286186954,0.20721936961060727,-0.39591920323615504,0.758886788892566,0.9692673575034658,102,"{""2021"": -0.03434623505919965, ""2022"": 0.011522528853424419, ""2023"": 0.008049175824921484, ""2024"": 0.2857359573877012, ""2025"": 0.30856871563254984, ""2026"": 0.6001673707306578}"
broad,m612_mid_month_top2_majority_below_ma100_base_equal,6月50%+12月50%｜月中 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612,mid_month,2,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.7994043374786892,0.12490726105468397,-0.2793376705009304,0.6763522677534342,0.32892561983471075,79,"{""2021"": -0.05199354898751096, ""2022"": 0.08660973029010788, ""2023"": 0.027265154866216612, ""2024"": 0.10928582417576793, ""2025"": 0.040126245639352964, ""2026"": 0.506449325863322}"
broad,m612_mid_month_top2_majority_below_ma120_base_equal,6月50%+12月50%｜月中 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612,mid_month,2,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.063745535331373,0.1562278383251332,-0.21079296237222644,0.7928860992688548,0.3347107438016529,81,"{""2021"": -0.004164493763387456, ""2022"": 0.05572772309052887, ""2023"": 0.05507081516386325, ""2024"": 0.08853460569233107, ""2025"": 0.17124280708281248, ""2026"": 0.49165555082002577}"
broad,m612_mid_month_top2_majority_below_ma150_base_equal,6月50%+12月50%｜月中 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612,mid_month,2,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.5261737485484153,0.08839430518797298,-0.2934755111528693,0.4904041197828557,0.3371900826446281,73,"{""2021"": -0.010648374815584116, ""2022"": 0.03811892729336108, ""2023"": 0.03523026541139429, ""2024"": 0.06371192026766215, ""2025"": 0.01972121194074128, ""2026"": 0.35265324984197943}"
broad,m612_mid_month_top2_majority_below_ma200_base_equal,6月50%+12月50%｜月中 Top2｜2/3指数低于MA200空仓｜纯动量｜equal,m612,mid_month,2,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.44286334986841935,0.07622186959320865,-0.32533495433520476,0.4472571732340861,0.371900826446281,70,"{""2021"": 0.021174946778322212, ""2022"": 0.0, ""2023"": 0.040196697786911706, ""2024"": 0.04886132183231906, ""2025"": -0.026261270657505276, ""2026"": 0.3594767586910643}"
broad,m612_mid_month_top3_no_gate_base_equal,6月50%+12月50%｜月中 Top3｜无闸门｜纯动量｜equal,m612,mid_month,3,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.01694946050708,0.15092664311994008,-0.32502049410998834,0.634276774346989,0.968306478025196,160,"{""2021"": -0.1541796004702397, ""2022"": -0.06694282553950814, ""2023"": 0.11155863048395487, ""2024"": 0.18732269421741488, ""2025"": 0.24054038755409501, ""2026"": 0.6044515002273694}"
broad,m612_mid_month_top3_majority_below_ma100_base_equal,6月50%+12月50%｜月中 Top3｜2/3指数低于MA100空仓｜纯动量｜equal,m612,mid_month,3,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.5344996355251961,0.08958136098052027,-0.2799524332216311,0.544315364406709,0.3281757008563077,120,"{""2021"": -0.0946790934313092, ""2022"": 0.05391233435134524, ""2023"": -0.0044715588943521345, ""2024"": 0.027422394035241604, ""2025"": 0.03613387000863888, ""2026"": 0.5531332230965329}"
broad,m612_mid_month_top3_majority_below_ma120_base_equal,6月50%+12月50%｜月中 Top3｜2/3指数低于MA120空仓｜纯动量｜equal,m612,mid_month,3,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.7161089257266697,0.11427554252160643,-0.218707961836338,0.6487163524164933,0.33396082482324985,119,"{""2021"": -0.0785734774732918, ""2022"": 0.021322829091648288, ""2023"": 0.014367477032483533, ""2024"": 0.0204020540880141, ""2025"": 0.1775677337497339, ""2026"": 0.5312147043240112}"
broad,m612_mid_month_top3_majority_below_ma150_base_equal,6月50%+12月50%｜月中 Top3｜2/3指数低于MA150空仓｜纯动量｜equal,m612,mid_month,3,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.2668090417301294,0.04852515273583746,-0.2916019263860039,0.3348775580693828,0.33643537567556087,111,"{""2021"": -0.09863250656367928, ""2022"": 0.01993268125694403, ""2023"": -0.008091136155809364, ""2024"": -0.014683582594176348, ""2025"": 0.01937048520887319, ""2026"": 0.415551702744527}"
broad,m612_mid_month_top3_majority_below_ma200_base_equal,6月50%+12月50%｜月中 Top3｜2/3指数低于MA200空仓｜纯动量｜equal,m612,mid_month,3,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.26804277901165907,0.04872966761116504,-0.31818416711759434,0.3377467335484592,0.3710767363855018,106,"{""2021"": -0.05620049026148066, ""2022"": 0.0, ""2023"": 0.00806047210460381, ""2024"": -0.02146689944550728, ""2025"": -0.01888082100129229, ""2026"": 0.42081591392402684}"
broad,m312_month_start_top1_no_gate_base_equal,3月50%+12月50%｜月初 Top1｜无闸门｜纯动量｜equal,m312,month_start,1,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.3474783406126609,0.06157465263668471,-0.47328457246505395,0.35289432546752086,0.9198347107438016,53,"{""2021"": -0.03883801705083656, ""2022"": -0.20971204590848713, ""2023"": -0.05400104723659804, ""2024"": 0.02935730257963476, ""2025"": 0.5750920289408723, ""2026"": 0.22098589184421025}"
broad,m312_month_start_top1_majority_below_ma100_base_equal,3月50%+12月50%｜月初 Top1｜2/3指数低于MA100空仓｜纯动量｜equal,m312,month_start,1,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.79349719735751,0.12416639521996897,-0.2214395404034416,0.5971569867471105,0.32148760330578513,35,"{""2021"": -0.03653078235722229, ""2022"": 0.027338845834292913, ""2023"": 0.1824230909120883, ""2024"": -0.03841497987376585, ""2025"": 0.38034145389485996, ""2026"": 0.1708719670213208}"
broad,m312_month_start_top1_majority_below_ma120_base_equal,3月50%+12月50%｜月初 Top1｜2/3指数低于MA120空仓｜纯动量｜equal,m312,month_start,1,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.7018701366680165,0.11241701120952574,-0.2214395404034415,0.5473341004434406,0.3578512396694215,39,"{""2021"": -0.03433323119283682, ""2022"": 0.05894692680723734, ""2023"": 0.10950701954946873, ""2024"": -0.04901560126580029, ""2025"": 0.3662163045056994, ""2026"": 0.1708719670213208}"
broad,m312_month_start_top1_majority_below_ma150_base_equal,3月50%+12月50%｜月初 Top1｜2/3指数低于MA150空仓｜纯动量｜equal,m312,month_start,1,majority_below_ma150,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.09292020827995096,0.01796172773235627,-0.36485954282533206,0.2050359523765173,0.34545454545454546,35,"{""2021"": -0.029527512495611474, ""2022"": 0.0, ""2023"": 0.15263496545873934, ""2024"": -0.09945591219478112, ""2025"": 0.20917592769741145, ""2026"": -0.09003152206316156}"
broad,m312_month_start_top1_majority_below_ma200_base_equal,3月50%+12月50%｜月初 Top1｜2/3指数低于MA200空仓｜纯动量｜equal,m312,month_start,1,majority_below_ma200,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.1723457338910106,0.032370922099075994,-0.39501970352897653,0.25799123508860594,0.36611570247933883,39,"{""2021"": -0.05214265930608353, ""2022"": 0.0, ""2023"": 0.07199833058565974, ""2024"": -0.09078217430987912, ""2025"": 0.38719020016748784, ""2026"": -0.07226904315542049}"
broad,m312_month_start_top2_no_gate_base_equal,3月50%+12月50%｜月初 Top2｜无闸门｜纯动量｜equal,m312,month_start,2,no_gate,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,0.3923962174294391,0.06857208918155822,-0.5813776463886484,0.37596164033375074,0.9190284740829313,113,"{""2021"": -0.07704822728880123, ""2022"": -0.3013838387295079, ""2023"": -0.15779702541147078, ""2024"": 0.06858606612937912, ""2025"": 0.5014045366864062, ""2026"": 0.664739933055045}"
broad,m312_month_start_top2_majority_below_ma100_base_equal,3月50%+12月50%｜月初 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m312,month_start,2,majority_below_ma100,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.3029288426835208,0.18191236660986387,-0.20865360950647138,0.8944558351927373,0.32101179995829765,60,"{""2021"": 0.007804951623372691, ""2022"": 0.09919088473601834, ""2023"": 0.05126592115725659, ""2024"": 0.009306060111367254, ""2025"": 0.268650609765257, ""2026"": 0.5676382531235427}"
broad,m312_month_start_top2_majority_below_ma120_base_equal,3月50%+12月50%｜月初 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m312,month_start,2,majority_below_ma120,base,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.3826420831231836,0.18999792438602214,-0.18459085467924796,0.8970526673196126,0.35696734651228734,68,"{""2021"": 0.059363918862817444, ""2022"": 0.07676835340711952, ""2023"": 0.005833224863632136, ""2024"": -0.004228320651094575, ""2025"": 0.3503681530270455, ""2026"": 0.5676382531235431}"
